,name,uri,danceability,energy,loudness,speechiness,acousticness,liveness
2586,Body Talk,spotify:track:1iiuYKdJrhOWt2LwSTyiVx,0.792,0.787,-5.299,0.0416,0.04,0.166
2587,The Void,spotify:track:2JOYpIShg9829y8rYwdsu6,0.678,0.643,-9.363,0.038,0.0596,0.0937
2588,Losing It,spotify:track:05LvE6ySn6hEcHdAJ7N19z,0.76,0.964,-5.844,0.0576,0.00182,0.0974
2589,Ride On Time - Club Edit,spotify:track:7u1J2BfSzxJcwZNZegENhV,0.73,0.905,-3.194,0.0549,0.00706,0.161
2590,Crash 2.0,spotify:track:3NAGKEkJN7cUTaIYqFnF8l,0.66,0.652,-4.747,0.0582,0.00259,0.0673
2591,The Machine,spotify:track:4FefDGQlG3flM3I10aG1UL,0.82,0.435,-8.22,0.213,0.0463,0.101
2592,Back & Forth,spotify:track:4M8x1TR36VMQMFMbGCdoyA,0.684,0.816,-5.211,0.0322,0.0181,0.0222
2593,Liverpool Street In The Rain,spotify:track:0QNkVh7nw7KkQSPkjharYW,0.669,0.802,-9.193,0.0333,0.0103,0.154
2594,Sunsets - Pt. 2,spotify:track:6oKeVXkFW8W91cyoWVgRHE,0.706,0.579,-7.757,0.171,0.00932,0.211
2595,Panic Room,spotify:track:3MkuFR7t25mu7Iscp6GGiV,0.577,0.883,-6.423,0.0298,0.0259,0.118
2596,Do It Right,spotify:track:767AsV1cQwmOU4PJG96MzO,0.813,0.777,-4.355,0.0828,0.0663,0.0785
2597,They Don't Know - Radio Edit,spotify:track:3ddsRCIG5TcpytqsfTOnX1,0.801,0.79,-4.436,0.0467,0.0135,0.0522
2598,Gypsy Woman (She's Homeless) - RobbieG Remix / Radio Edit,spotify:track:1WDxBPu47UpeWv6KV9QXOY,0.636,0.83,-5.809,0.0491,0.186,0.116
2599,VIVID DREAMS,spotify:track:0aocB2ukxn2Gy663wEEW3j,0.703,0.571,-13.1,0.107,0.206,0.15
2600,Ocean Drive,spotify:track:0k93MXOj0kSXo84SvSDeUz,0.689,0.711,-5.027,0.0455,0.00714,0.135
2601,The Less I Know The Better,spotify:track:6K4t31amVTZDgR3sKmwUJJ,0.64,0.74,-4.083,0.0284,0.0115,0.167
2602,Feel So Close - Radio Edit,spotify:track:1gihuPhrLraKYrJMAEONyc,0.707,0.924,-2.842,0.031,0.000972,0.204
2603,Ze Dance,spotify:track:3YbvVcDkwoexHsxcR339Vq,0.666,0.79,-7.17,0.0421,1.98e-05,0.107
2604,In My Mind,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,0.694,0.77,-5.335,0.149,0.176,0.118
2605,Till The Sun Comes Up,spotify:track:4Whe2TvDChfqpno4dn0s4B,0.646,0.797,-6.602,0.037,0.0258,0.19
2606,Gou Talk,spotify:track:2sTP6ghDk046UnBZqsLyyO,0.804,0.918,-9.969,0.0382,0.0919,0.0418
2607,I Want You,spotify:track:7IM73yy9leN8ftZsOVmVTO,0.776,0.883,-5.845,0.0712,0.00426,0.0571
2608,Durrant Miller,spotify:track:3vw7Q2eTF7pPC5t1kyytpE,0.845,0.797,-7.528,0.0488,0.63,0.238
2609,Funk Dat,spotify:track:2fTjkEmR1t7J4WICztg136,0.886,0.436,-15.295,0.103,0.466,0.045
2610,Customer Is King,spotify:track:1SWyGZhn3nyLUZRfWvQ0to,0.797,0.497,-9.977,0.0658,0.0099,0.0682
2611,Nightcall,spotify:track:74rvo4QWd2LXGRvm7S07kq,0.529,0.816,-5.829,0.0543,0.0051,0.222
2612,Digital Versicolor,spotify:track:4c0Cj9d8tJOGHZZuYasC88,0.579,0.418,-12.19,0.0673,0.428,0.117
2613,Cyanide Sisters,spotify:track:4XFVwfUDYit3MkWNN74vzC,0.704,0.45,-9.908,0.0748,0.61,0.193
2614,About You,spotify:track:47CAaly9JZ3kyXzZcXVfvw,0.643,0.882,-4.894,0.0372,0.000561,0.0689
2615,Lifeboat,spotify:track:7tW2TN5ZDVxh1gGDcYOdix,0.786,0.612,-9.458,0.0548,0.0866,0.099
2616,Into Clouds,spotify:track:5nKidtbri8ytFMDoteToSp,0.471,0.815,-9.688,0.0358,4.71e-05,0.0844
2617,Sonnenberg,spotify:track:1V4PxCki3iEx7y9ADrcTlZ,0.536,0.909,-7.394,0.0327,0.00246,0.0922
2618,So Cold (feat. Lily Denning),spotify:track:0j1CiuNObut67Rw72mUNy0,0.778,0.759,-6.228,0.0426,0.0913,0.12
2619,Piece Of Your Heart,spotify:track:5p1ex0pXv6jSPJ6QbumQpD,0.677,0.744,-6.806,0.0295,0.0404,0.074
2620,Identity,spotify:track:6lR8HfcXsvVYpM4WLzmrNz,0.558,0.872,-4.415,0.0463,0.00439,0.073
2621,Scorching Again,spotify:track:5wMNXwiFNLUxRWVkMhmp6f,0.818,0.68,-8.326,0.285,0.16,0.113
2622,Ya Didn't,spotify:track:7vtj0Lofn4XQgJPNtDarit,0.855,0.934,-5.386,0.0434,0.00155,0.308
2623,Ya Kidding,spotify:track:3fDgxdcf0jeJgGiZJGUmyK,0.813,0.983,-5.515,0.153,0.00177,0.502
2624,Friendships,spotify:track:3S2XkZJH5P3AqYk8ChYsWB,0.726,0.78,-6.312,0.0414,0.137,0.0985
2625,Need In Me,spotify:track:380GtExPmcOhbCgyDOYRjx,0.802,0.916,-8.274,0.0682,0.00956,0.0475
2626,C-Space,spotify:track:2vGU1lVHB7xOySu4dROvgv,0.615,0.716,-9.907,0.0365,0.00184,0.126
2627,Moonlight,spotify:track:0A5gdlrpAuQqZ2iFgnqBFW,0.813,0.761,-5.687,0.085,0.0529,0.337
2628,Along Came Polly - Original Mix,spotify:track:4cTIFTmacy3vyi5A5F3YeD,0.825,0.595,-9.393,0.0669,0.00107,0.0578
2629,When A Fire Starts To Burn,spotify:track:1SU92PvmDTowaZGmo5oI82,0.86,0.732,-6.956,0.207,0.00963,0.243
2630,Give Dem (feat. Kah-Lo),spotify:track:2ck3oo6ZL9VaZC8u6TKIbx,0.805,0.919,-6.786,0.0428,1.78e-05,0.293
2631,Reachin',spotify:track:6jsmbHZd8RPnxN2Ilu7gF1,0.728,0.628,-9.798,0.0392,0.00168,0.0867
2632,Diamonds,spotify:track:2IpfiNS4x20FJ5qKTHWaJ3,0.663,0.675,-7.744,0.0425,0.022,0.0611
2633,Move All Night,spotify:track:6kNx6oySNfaqH3P4CGiKVL,0.797,0.692,-5.845,0.0372,0.246,0.132
2634,Loose Legs,spotify:track:4j87aLlhwhOYGz1A4UUvPP,0.808,0.824,-9.979,0.0429,0.22,0.111
2635,What They Say,spotify:track:7HlvFIJDmcQRRn45aRd46t,0.805,0.779,-6.217,0.0382,0.00181,0.0831
2636,Must Be A Reason - Club Mix,spotify:track:5KGRyHjUczNNVudAPD6HMx,0.806,0.832,-8.993,0.0572,0.000435,0.0807
2637,Au Seve,spotify:track:2IZRKyfNf5wkUxz89DSCgV,0.771,0.963,-7.294,0.0363,0.000518,0.147
2638,Show Me (feat. Malisha Bleau),spotify:track:1mebe3JaPfy8SOTksMKEom,0.798,0.841,-5.291,0.109,0.138,0.073
2639,House Work,spotify:track:4Kln4sYiZzemzfdbLXW00G,0.766,0.948,-5.351,0.0634,0.205,0.0481
2640,Need U (100%) - Radio Edit,spotify:track:4pYlJsKrPbc1Vy6OExIxZx,0.669,0.845,-5.139,0.0546,0.00173,0.437
2641,Euphoric Dreams,spotify:track:1YzEaZWQHeEGAQADZFA1of,0.523,0.822,-9.534,0.0397,0.000507,0.0772
2642,Sunshine - Radio Edit,spotify:track:51MsIjtqDtQa36mYh1VaqZ,0.613,0.822,-3.995,0.0398,0.183,0.478
2643,Don't Need No Money (feat. Sigala & Blonde),spotify:track:5lFZ5VvKO5EQolgTs3Yd3Q,0.666,0.903,-2.181,0.0436,0.325,0.178
2644,Can't Stop Playing (Makes Me High) [feat. Ane Brun] - Oliver Heldens & Gregor Salto Vocal Mix Edit,spotify:track:1MOGJQsVeaRcXY6heJz5UZ,0.708,0.904,-4.9,0.0408,0.0863,0.178
2645,Ruin My Life - Steve James Remix,spotify:track:0Fc9QSMX6fgEBgDjUax7t7,0.723,0.837,-6.487,0.0389,0.0103,0.0834
2646,Don't Stop Movin' - Radio Mix,spotify:track:4qedl5x6jQNjPkUvXSK9C5,0.7,0.885,-4.828,0.0437,0.0152,0.0295
2647,You Little Beauty,spotify:track:0mKs1tMPvyVVh0Vb25IYq2,0.927,0.953,-5.524,0.0915,0.00237,0.31
2648,Stronger,spotify:track:7cktBtFnyH6ItWJ3ISNTrW,0.641,0.827,-9.254,0.0488,0.0195,0.142
2649,Hearts Ain't Gonna Lie - Eden Prince Remix,spotify:track:0vbHtI4YnEynyJp7qfNATv,0.611,0.835,-3.721,0.0927,0.218,0.0284
2650,Go Bang,spotify:track:415pd34peNClAFFl5jYwKt,0.598,0.893,-3.072,0.0319,0.0714,0.146
2651,White Lies,spotify:track:2UkF0EWfh0T90ScJzGqnD1,0.427,0.916,-3.716,0.116,0.000156,0.154
2652,Adieu,spotify:track:3de3pLWU48fpTNlSuM6tyR,0.718,0.747,-4.932,0.0409,0.0464,0.0772
2653,After Life (feat. Stacy Barthe),spotify:track:3dhPpCQvw3kn7so6mkTbJ3,0.604,0.903,-4.231,0.0449,0.000176,0.0586
2654,Say You Love Me - Gorgon City Remix,spotify:track:6lmripld3KRxdQIwBzSL3E,0.76,0.659,-8.527,0.0407,0.00293,0.0615
2655,Hold My Hand - Chris Lake Remix,spotify:track:5qffGj45RS6I0KCJWzWbvP,0.766,0.599,-8.419,0.0733,0.0383,0.089
2656,Talking To Myself - Edit,spotify:track:12Zg0ijrcxxnD6mKPlaMRi,0.692,0.64,-10.655,0.095,0.275,0.165
2657,Freeze Time - Radio Edit,spotify:track:2irr3JsucNOpPpQUnTn1Nx,0.473,0.769,-5.489,0.0348,0.0691,0.18
2658,Hey Now - Arty Remix,spotify:track:1CUYpY3GpRNkKnn3cEQ2nK,0.71,0.706,-5.192,0.137,0.0123,0.124
2659,Sorry,spotify:track:23Q3zB4aIt4vvGknhBSE7O,0.744,0.79,-4.617,0.0562,0.0547,0.32
2660,Me & U,spotify:track:0GEBbwqlgtdEUcxzThlFEX,0.566,0.813,-7.7,0.0331,0.0109,0.0987
2661,Dance on the Table,spotify:track:5OPutqODUjt2Y8fdBYTGH0,0.934,0.745,-5.546,0.297,0.264,0.0576
2662,All Around The World (La La La),spotify:track:02itaCXOdC54J0ISjqqFAp,0.733,0.859,-5.03,0.033,0.479,0.105
2663,Memory,spotify:track:15TLj9R5TAGOe7irywOwKL,0.73,0.814,-9.305,0.0387,0.0602,0.164
2664,Get on Your Knees,spotify:track:7xAi7yZ9uuKSac9H87Cc8i,0.771,0.81,-6.113,0.176,0.476,0.292
2665,Propagation,spotify:track:3DOZrIy0OP3wtyDbJAALcu,0.564,0.669,-8.474,0.0413,0.0423,0.125
2666,Dancin (feat. Luvli) - Krono Remix,spotify:track:6WkJ2OK163XXS2oARUC9JM,0.72,0.741,-6.529,0.0287,0.101,0.289
2667,XTC,spotify:track:7CN6ZYIX338ekn7pb2CpQp,0.703,0.929,-6.5,0.0661,0.00761,0.219
2668,Music Sounds Better With You - Radio Edit,spotify:track:1mv4lh1rW1K6xhxhJmEezy,0.729,0.662,-7.191,0.337,0.00128,0.305
2669,Like Home - Radio Edit,spotify:track:5cO0cxY9AqJfIb6i0p9nDv,0.578,0.895,-2.829,0.0414,0.114,0.275
2670,Left Behinds - Radio Edit,spotify:track:3QquT92Ti51799zeBywMOj,0.488,0.957,-4.051,0.152,0.00185,0.143
2671,Where Are Ü Now (with Justin Bieber) - Kaskade Remix,spotify:track:00hlIlc6Ezzm0KABuxulgW,0.726,0.793,-4.875,0.157,0.0576,0.0526
2672,No Captain - Dirty South Remix,spotify:track:1jX8HqFA7M5hzOxvuFoJ3p,0.626,0.755,-10.491,0.0337,0.14,0.0938
2673,Odd One Out,spotify:track:18bDohH2zLgO3oKkyOELgU,0.716,0.716,-8.243,0.0392,0.0284,0.712
2674,Limitless (feat. Delaney Jane),spotify:track:6D1kEYqdY4D3okAOfeKouI,0.511,0.724,-4.333,0.0495,0.0773,0.155
2675,Play,spotify:track:4jp4Z02kzzg8gK0NmDGgml,0.52,0.798,-5.498,0.0391,0.101,0.0932
2676,Turn Me On (feat. Vula),spotify:track:0qaWEvPkts34WF68r8Dzx9,0.737,0.828,-4.711,0.0396,0.0149,0.0862
2677,Changing,spotify:track:56SkLjnwBXnAkHSf6jBPk3,0.753,0.474,-8.657,0.0716,0.012,0.176
2678,Baggage (with AlunaGeorge),spotify:track:214h7kR7uNssAoU5AbcaIS,0.637,0.812,-4.314,0.0553,0.00927,0.463
2679,After Hours,spotify:track:6qLkMLUIkdtX34gHF9sPFL,0.748,0.84,-4.537,0.054,0.0225,0.139
2680,Inside,spotify:track:6RimBqPTs19fYkzERaI79P,0.776,0.869,-6.466,0.0382,0.0392,0.606
2681,All Mine,spotify:track:3c9RceD6okF9YiMGUpuCdE,0.722,0.748,-4.291,0.0447,0.0162,0.0554
2682,Pretty Baby,spotify:track:4EJI2XGViSQp6WscLKgYDD,0.7,0.898,-6.099,0.257,0.053,0.574
2683,Remember (with ZOHARA),spotify:track:2EdT0divbyKeaurz7KgPm1,0.619,0.901,-4.173,0.0563,0.0975,0.178
2684,I Found You (with Calvin Harris),spotify:track:5sdb5pMhcK44SSLsj1moUh,0.775,0.872,-4.194,0.0469,0.033,0.298
2685,Give Me,spotify:track:3L6nSOjM4pBdArNQvSbWvO,0.899,0.371,-12.654,0.0676,0.157,0.108
2686,How Does It Feel,spotify:track:2n675wYwoWe0F5jOXlmfcR,0.79,0.728,-3.534,0.097,0.00611,0.0827
2687,Breathe,spotify:track:6TR0FGw4zhlGbQALN065AI,0.595,0.877,-7.414,0.0442,0.00646,0.398
2688,Little by Little,spotify:track:5kDeYoYdLnW8ILTXdbiXjJ,0.649,0.771,-9.714,0.0412,0.00859,0.103
2689,Aura,spotify:track:1YRmwmoN3oBezY2ND8jhyH,0.589,0.897,-5.96,0.027,0.0553,0.105
2690,Midnight - Original Mix,spotify:track:5jAAoKfKfENn8EfjqfItKX,0.546,0.889,-9.965,0.0376,0.00538,0.156
2691,Brightest Lights - Edit,spotify:track:7plWQV4dW7PMScKZeWw7qt,0.726,0.669,-10.871,0.0382,0.366,0.155
2692,I / Y,spotify:track:1L5VP9PWCU5dRzl1bvlFkJ,0.523,0.718,-9.754,0.032,0.689,0.0733
2693,Atlas,spotify:track:4gx9edHLyQtb69ibMUyTxJ,0.641,0.563,-10.532,0.0566,0.296,0.122
2694,Daya,spotify:track:7cpKvwJ8L3M22EICwSDxbA,0.534,0.565,-11.759,0.061,0.847,0.119
2695,Intentional Dweeb,spotify:track:7uNdhbMO2m5aMGhKzBN9i7,0.689,0.65,-7.195,0.0835,0.165,0.268
2696,Feeling of Falling,spotify:track:6lZe9DbvrcHZ3Ot2O9BPRc,0.744,0.71,-6.291,0.0551,0.0287,0.107
2697,Icy,spotify:track:5uVRkwOe3DGXxeLhEXhonQ,0.461,0.688,-4.63,0.0795,0.0243,0.24
2698,Purgatory,spotify:track:37gpM1dV8ZPzBduH9ObH58,0.789,0.66,-8.787,0.0424,0.34,0.0715
2699,Evolve,spotify:track:4RHauLjhcVsEImGth3NmQm,0.586,0.777,-6.618,0.0352,0.000103,0.212
2700,Wrong Turn,spotify:track:1bavScFRvMyEXabQm3KLrA,0.698,0.829,-5.444,0.0416,0.00416,0.195
2701,No Scrubs - Radio Edit,spotify:track:4yOJrZbuWErrceGfZ0bR78,0.559,0.805,-6.33,0.0476,0.212,0.0956
2702,Move All Night,spotify:track:6RKFXPdoCBRcLljsxKZUNw,0.797,0.69,-5.845,0.037,0.248,0.132
2703,Walls to Build - Mall Grab Remix,spotify:track:6mliwuV9vyGVBv2LnDdMsT,0.83,0.403,-11.361,0.0451,0.136,0.109
2704,On Your Mind,spotify:track:5IpIl6c14WCJhjlIl6poVD,0.835,0.828,-4.512,0.0949,0.00235,0.0602
2705,You Want Me (feat. Sadie Ama),spotify:track:4xX7OsX8XTGWJgRxNNIaFT,0.893,0.582,-7.529,0.0431,0.157,0.102
2706,Darlin',spotify:track:5QBmJaX3G4bG1h2thkzEmP,0.824,0.778,-8.659,0.0748,0.0368,0.329
2707,Pump It Up,spotify:track:0GiwV6v3AgJfdu59tj719Y,0.899,0.894,-7.255,0.222,0.203,0.0606
2708,Love No More,spotify:track:6igh9P2DnX7Qd5VK9AaWvj,0.766,0.671,-6.251,0.0531,0.0214,0.258
2709,CHANCES,spotify:track:439X8jGytErRiPnaoUJHju,0.835,0.527,-7.272,0.128,0.204,0.283
2710,2 MUCH,spotify:track:7sTyb6DmbO0Nd4zKwhJZSZ,0.642,0.933,-2.887,0.0871,0.0657,0.087
2711,My Life,spotify:track:4y78bEIRTzNe2RbGAnX8zU,0.755,0.557,-7.985,0.0373,0.257,0.103
2712,Stargazing,spotify:track:0gAru4uTKvbE1Bqpv7u2hg,0.781,0.366,-10.324,0.0401,0.679,0.11
2713,REDLIGHT,spotify:track:0waK9D203FQO5FpMmfjxBw,0.611,0.931,-4.189,0.354,0.198,0.444
2714,Miradors - Lane 8 Remix,spotify:track:4sLE1L20uz54NmWB7yFGRs,0.573,0.828,-11.814,0.036,0.0187,0.0991
2715,Into You,spotify:track:6lvXCTiPKfgrvUjxKjd7Ds,0.675,0.713,-6.871,0.0346,0.0965,0.0853
2716,Space Jam,spotify:track:683hRieVmYdAhVA1DkjSAk,0.798,0.952,-4.78,0.0401,0.064,0.287
2717,Gold (Stupid Love),spotify:track:7nEE5RihPZU6L5LZqDeEZD,0.363,0.735,-3.857,0.0428,0.0014,0.13
2718,Give Dem,spotify:track:49uQc3ctE8UrTfQw1VGTEY,0.805,0.919,-6.794,0.0428,1.78e-05,0.308
2719,Feel About You (feat. Mapei),spotify:track:4VwelhIHr9HY2zjUFS8QRW,0.716,0.901,-6.104,0.0653,0.124,0.269
2720,San Frandisco,spotify:track:3T00mhdOYUuM5yiuPs3xhs,0.779,0.937,-6.269,0.0496,0.0443,0.0912
2721,Strangers,spotify:track:0VPZL6u2bj1UNeE6o1Jm0r,0.58,0.733,-13.682,0.0377,0.41,0.101
2722,Bust,spotify:track:3akyV6uLzR2I5ylX8L9Qkd,0.843,0.523,-12.602,0.0982,0.0614,0.114
2723,You,spotify:track:3pXd2A4Qu4pTf3B70EJkAj,0.643,0.889,-7.043,0.0499,0.0664,0.0904
2724,We Could Be Kings,spotify:track:5qRRNNHc04kyRGM0bItdeV,0.546,0.71,-3.982,0.034,0.00784,0.224
2725,After All,spotify:track:1y7mHNwGWPNt3qUCQTRdk9,0.551,0.578,-11.133,0.0287,0.0113,0.21
2726,Ghost Voices - Lane 8 Remix,spotify:track:4ApmPo6H0bH7PExQV25LDh,0.611,0.571,-9.441,0.0317,0.0195,0.0988
2727,Wicked and Bad (feat. Jaykae),spotify:track:1avnodqhko2pktfmWJTrLk,0.872,0.653,-6.251,0.0865,0.00324,0.0658
2728,Yup - Radio Edit,spotify:track:5LJtg2pS5VbWaxKpCH1QQl,0.838,0.863,-7.139,0.21,0.0182,0.359
2729,Pressure - Alesso Remix,spotify:track:2NFWA9nqzDh4glNiNp1Stc,0.64,0.792,-4.875,0.0419,0.000538,0.0745
2730,Ten Feet Tall,spotify:track:2ldAdghnrO34HPcZ0IWfTu,0.523,0.861,-3.447,0.0644,0.0336,0.144
2731,Never Come Back,spotify:track:0QEG3NGmWatNOIAVxudQfd,0.776,0.684,-8.934,0.0367,0.405,0.0663
2732,Better Off Without You (feat. Shift K3Y),spotify:track:3oIVK7arAFuUOCGafPLxSC,0.682,0.855,-3.282,0.0401,0.0566,0.101
2733,Midnight (The Hanging Tree),spotify:track:38MbUy2C0FLv6exayPlImu,0.655,0.893,-5.127,0.0428,0.00243,0.124
2734,On My Mind,spotify:track:5lXY6PTuWXOludKy4zDQwM,0.771,0.731,-6.574,0.0409,0.00165,0.217
2735,Breaking Me,spotify:track:3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0.129
2736,Angetenar - Radio Edit,spotify:track:1PAAODy8D1Z0zzkYrV8sKG,0.79,0.585,-10.109,0.0362,0.00143,0.118
2737,Final Moment,spotify:track:2gdlEVvof4MndcIbPnITVG,0.624,0.771,-4.656,0.249,0.00996,0.0615
2738,Arrival,spotify:track:0LGIEqMP9sc0UqZJ5uk4zF,0.54,0.842,-5.293,0.039,0.00226,0.0636
2739,Hot Pursuit,spotify:track:2ifag2k4Apq2xTVt7ysCeL,0.642,0.756,-8.933,0.0459,0.0814,0.25
2740,Revenger,spotify:track:7AQyx6fF4zINWCuwVTGcx0,0.595,0.879,-3.83,0.0347,0.00048,0.115
2741,Celestial Breakdown,spotify:track:1VPKBvFizu4bV9oV4dzgtE,0.715,0.446,-13.565,0.0407,0.603,0.107
2742,Secrets,spotify:track:5uLSHSB8HGzVoMl0Q9YKcv,0.647,0.84,-7.516,0.0422,0.000351,0.0889
2743,Say Something - Zac Samuel Remix,spotify:track:67lnQ6r4oWKZcM8VxSwHq2,0.697,0.676,-6.134,0.0412,0.0101,0.141
2744,Chasing Time - Radio Edit,spotify:track:4eUMbFJ6l8UogwBENovA4v,0.497,0.818,-2.859,0.12,0.373,0.0636
2745,Runnin',spotify:track:4ta2AgTXW9HrT5lxzytP5j,0.551,0.935,-4.101,0.0368,0.000653,0.298
2746,Tequila - Jax Jones & Martin Solveig Present Europa,spotify:track:6fU55C7VdMSSkJ0ZGmX2Kg,0.773,0.695,-7.101,0.0954,0.00144,0.111
2747,Real Life,spotify:track:04YFRczeeieYRlsrPJ8hjh,0.673,0.741,-5.247,0.0549,0.149,0.165
2748,Don’t Need Love (with GRACEY),spotify:track:7uBaKZZVK0OZ6cqFGpGRXI,0.702,0.716,-5.378,0.0867,0.407,0.0749
2749,Secrets,spotify:track:66W1rVTnEv86dIkFhoiElg,0.848,0.768,-5.386,0.0373,0.0412,0.195
2750,Odd Look,spotify:track:3Q6mwJseOFYBJ10d5CXp4o,0.556,0.893,-3.766,0.0621,0.239,0.123
2751,Click,spotify:track:2eWfI0Qxk9oFezaeZNTyJB,0.852,0.644,-7.004,0.0602,0.00927,0.102
2752,Tokyo Drift,spotify:track:20WcuVfTh0QFkIsJUncdON,0.844,0.767,-4.851,0.0461,0.053,0.166
2753,Turn off the Lights,spotify:track:7dsImih2L25fa6qjNphBI7,0.824,0.745,-5.49,0.0755,0.0467,0.198
2754,Insomnia - Radio Edit,spotify:track:3dX6WDwnHwYzB5t754oB4T,0.716,0.834,-7.192,0.0281,0.00855,0.102
2755,Goodbye (feat. Lyse) - Radio Edit,spotify:track:3PnOOmkxruDDAiMYZZTgO7,0.832,0.876,-5.124,0.205,0.173,0.162
2756,Fake Friends (feat. Alex Hosking),spotify:track:0UBjV0qdhBKQLnl8tNXb9e,0.667,0.892,-4.611,0.0451,0.0474,0.374
2757,UN DIA (ONE DAY) (Feat. Tainy),spotify:track:0EhpEsp4L0oRGM0vmeaN5e,0.571,0.693,-8.234,0.0545,0.00536,0.173
2758,I Got U,spotify:track:023H4I7HJnxRqsc9cqeFKV,0.636,0.761,-7.752,0.035,0.00377,0.0851
2759,Looking for Me,spotify:track:17bGtGqqaXOgVnhnfx5NlE,0.641,0.529,-11.536,0.0288,0.00441,0.0809
2760,Young Blood,spotify:track:25nzKGDiua1lE9Qo5V19GL,0.579,0.865,-4.692,0.0302,5.63e-05,0.649
2761,Sweet Disposition,spotify:track:4MrwJDlbxpRCdbZWznfbyx,0.545,0.815,-6.871,0.0437,0.0803,0.116
2762,Chocolate,spotify:track:4WiiRw2PHMNQE0ad6y6GdD,0.614,0.938,-4.461,0.0611,0.000532,0.368
2763,Ooh La La,spotify:track:6oLb4m0HlijuaxtQIbvAhp,0.48,0.676,-7.727,0.0631,0.00996,0.116
2764,What You Know,spotify:track:1qfYG2JrchEyJiqKnkE7YQ,0.55,0.753,-4.003,0.0407,0.000665,0.0921
2765,A-Punk,spotify:track:5dKBaysNJtfpyNTRa5lqDb,0.551,0.821,-4.489,0.0539,0.0102,0.153
2766,Young Folks,spotify:track:4dyx5SzxPPaD8xQIid5Wjj,0.699,0.812,-6.005,0.0377,0.0164,0.105
2767,Kids,spotify:track:1jJci4qxiYcOHhQR247rEU,0.451,0.931,-3.871,0.0719,0.00076,0.361
2768,Pumped Up Kicks,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,0.733,0.71,-5.849,0.0292,0.145,0.0956
2769,Paper Planes,spotify:track:1wgqttlPacpvmX5DKVboOa,0.447,0.848,-6.175,0.222,0.033,0.65
2770,Someday,spotify:track:7hm4HTk9encxT0LYC0J6oI,0.538,0.52,-7.46,0.0299,0.00425,0.367
2771,My Number,spotify:track:4c9WmjVlQMr0s1IjbYO52Z,0.639,0.744,-8.377,0.0368,0.0319,0.466
2772,The Mother We Share,spotify:track:20Dw7Jar5hUbwX5FwHdQoG,0.462,0.722,-5.134,0.0306,0.0356,0.127
2773,Uptown Funk (feat. Bruno Mars),spotify:track:32OlwWuMpZ6b0aN2RZOeMS,0.856,0.609,-7.223,0.0824,0.00801,0.0344
2774,Sex on Fire,spotify:track:0ntQJM78wzOLVeCUAW7Y45,0.542,0.905,-5.653,0.054,0.00172,0.136
2775,Go,spotify:track:738NMTvIPebyZHBHBQmiZ2,0.754,0.869,-4.819,0.0456,0.0106,0.491
2776,Undercover Martyn,spotify:track:2i63MeQVdPuLvDH4EdaqXO,0.444,0.873,-4.877,0.119,0.000233,0.0951
2777,What If I Go? - Single Version,spotify:track:4DmjHCRymTq4eCUkWAUGZs,0.737,0.616,-7.314,0.312,0.354,0.307
2778,Breezeblocks,spotify:track:7gARZ2i5u5DHC1b1n1fML5,0.569,0.645,-7.368,0.0387,0.118,0.146
2779,Left Hand Free,spotify:track:126TblwXGNTUZ7RPMnThkU,0.698,0.876,-4.45,0.0486,0.452,0.0824
2780,Eyes on Fire,spotify:track:4w3zR0z2oqv8ijhOkTnRvT,0.544,0.383,-10.143,0.0334,0.67,0.125
2781,Secrets,spotify:track:1NhPKVLsHhFUHIOZ32QnS2,0.516,0.764,-6.223,0.0366,0.0717,0.115
2782,Cake By The Ocean,spotify:track:42ftjU4cTN5UTRksyqBKZJ,0.771,0.76,-5.459,0.0514,0.147,0.053
2783,"Girls Talk Boys (from the ""Ghostbusters"" Original Motion Picture Soundtrack)",spotify:track:3AqhGYasXnen5PvLsHL1vc,0.828,0.777,-3.356,0.0513,0.0901,0.0973
2784,September,spotify:track:06rPFgQsKS607RhYIqCmGq,0.689,0.912,-3.673,0.0302,0.174,0.298
2785,Once In a While,spotify:track:6cREm4bV7V79Yxdilx9HDo,0.786,0.687,-5.914,0.141,0.00758,0.619
2786,She's So Lovely,spotify:track:0JpxNq2SYwPt2uSqdcSvyQ,0.497,0.857,-3.313,0.0649,0.0622,0.0495
2787,Walking On A Dream,spotify:track:0mBkoM8r7KAQzZij5swTUL,0.87,0.699,-5.541,0.0459,0.245,0.0588
2788,Somewhere Only We Know,spotify:track:5LOaKdW9D2Gl9neAN94NbR,0.445,0.59,-6.747,0.0258,0.0575,0.0832
2789,Stay (feat. Maty Noyes),spotify:track:2FiSTH0GYpIioUgjfzMIja,0.648,0.736,-7.948,0.0385,0.0444,0.171
2790,Born To Be Yours,spotify:track:0kHyKhJMukHEPfeh8s7rdM,0.688,0.688,-5.84,0.0357,0.3,0.0982
2791,Under the Bridge,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,0.559,0.345,-13.496,0.0459,0.0576,0.141
2792,The Man,spotify:track:2stPxcgjdSImK7Gizl8ZUN,0.308,0.769,-7.256,0.065,0.0331,0.214
