,name,danceability,energy,loudness,speechiness,acousticness,liveness,tempo
650,The Sound of Music,0.253,0.0726,-19.837,0.0369,0.954,0.102,87.438
651,"I Feel Pretty (From ""West Side Story"")",0.667,0.386,-10.453,0.302,0.784,0.231,112.69
652,Cabaret,0.583,0.232,-13.734,0.0823,0.916,0.424,108.723
653,"Sparkling Diamonds - From ""Moulin Rouge"" Soundtrack",0.649,0.864,-5.511,0.175,0.00706,0.377,109.982
654,38 Planes,0.578,0.42,-9.016,0.212,0.807,0.217,127.514
655,"Tale as Old as Time (From ""Beauty and the Beast"" Soundtrack)",0.187,0.259,-9.012,0.036,0.862,0.313,174.202
656,"In Summer - From ""Frozen: The Broadway Musical""",0.459,0.308,-10.214,0.31,0.325,0.503,83.341
657,Kesariyo Rang Tane - DJ Remix,0.433,0.981,-0.886,0.0787,0.778,0.634,80.896
658,Char Char Bangdi Vali,0.432,0.942,-5.114,0.188,0.453,0.158,59.863
659,Nagada Sang Dhol,0.73,0.944,-3.48,0.164,0.266,0.0354,113.309
660,Kamariya,0.337,0.963,-2.93,0.296,0.284,0.281,62.481
661,"Chogada (From ""Loveyatri"")",0.359,0.972,-3.452,0.109,0.136,0.14,62.914
662,Ghagra (feat. Madhuri Dixit),0.718,0.916,-5.104,0.175,0.225,0.268,101.962
663,Mari Mahisagar Ni Aare - DJ Remix,0.52,0.62,-10.465,0.0713,0.39,0.107,132.815
664,Rame Ambe Maa Chachar Na - DJ Remix,0.353,0.989,0.84,0.105,0.773,0.917,103.402
665,Pankhida Tu Udi Jaje - DJ Remix,0.5,0.977,-0.37,0.094,0.792,0.278,103.923
666,Sonal Garbo Shire - DJ Remix,0.44,0.983,-0.212,0.119,0.681,0.367,103.377
667,Dholida Dholida - DJ Remix,0.699,0.556,-10.112,0.0489,0.582,0.188,78.783
668,Lahu Munh Lag Gaya,0.581,0.794,-3.996,0.0413,0.0742,0.254,146.958
669,Nagada Sang Dhol,0.743,0.921,-5.007,0.14,0.29,0.0402,113.284
670,Tara Vina Shyam,0.555,0.617,-5.43,0.0381,0.688,0.349,133.44
671,Punamni Pyari Pyari Raat - DJ Remix,0.441,0.817,-8.669,0.0494,0.72,0.0915,83.46
672,Udi Udi Jaye,0.507,0.752,-4.337,0.19,0.52,0.258,124.96
673,"Odhani (From ""Made in China"")",0.711,0.731,-6.651,0.0569,0.233,0.178,130.0
674,Odhani Odhu Odhune Udi Jaye,0.746,0.916,-3.994,0.186,0.294,0.315,127.961
675,Dholi Taro Dhol Baaje,0.634,0.968,-6.105,0.31,0.34,0.626,136.144
676,3005,0.473,0.461,-6.474,0.333,0.149,0.0973,165.985
677,Candy Paint,0.664,0.667,-5.941,0.154,0.64,0.0753,180.064
678,Ni**as In Paris,0.757,0.882,-6.125,0.248,0.0763,0.251,140.047
679,Mercy,0.563,0.496,-9.381,0.406,0.0685,0.173,139.993
680,SICKO MODE,0.834,0.73,-3.714,0.222,0.00513,0.124,155.008
681,I Mean It (feat. Remo),0.712,0.562,-6.008,0.129,0.125,0.136,140.0
682,"Elevate (feat. Denzel Curry, YBN Cordae, SwaVay, Trevor Rich)",0.58,0.935,-4.847,0.293,0.176,0.514,129.173
683,Way Up,0.585,0.941,-3.278,0.145,0.03,0.196,130.024
684,What's Up Danger (with Black Caviar),0.701,0.755,-5.82,0.0417,0.00363,0.121,95.036
685,POP/STARS,0.566,0.769,-4.342,0.0872,0.0183,0.108,170.036
686,Pray For Me (with Kendrick Lamar),0.735,0.677,-4.979,0.093,0.0762,0.111,100.584
687,Mo Bamba,0.729,0.625,-5.266,0.0315,0.194,0.248,146.034
688,rockstar (feat. 21 Savage),0.585,0.52,-6.136,0.0712,0.124,0.131,159.801
689,Going Bad (feat. Drake),0.889,0.496,-6.365,0.0905,0.259,0.252,86.003
690,MIDDLE CHILD,0.837,0.364,-11.713,0.276,0.149,0.271,123.984
691,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse",0.766,0.881,-5.158,0.137,0.0166,0.347,112.027
692,SAD!,0.74,0.613,-4.88,0.145,0.258,0.123,75.023
693,Nonstop,0.912,0.412,-8.074,0.123,0.0165,0.104,154.983
694,In My Feelings,0.835,0.626,-5.833,0.125,0.0589,0.396,91.03
695,goosebumps,0.841,0.728,-3.37,0.0484,0.0847,0.149,130.049
696,JAPAN,0.733,0.678,-7.771,0.438,0.121,0.344,175.985
697,God's Plan,0.754,0.449,-9.211,0.109,0.0332,0.552,77.169
698,Sucker,0.842,0.734,-5.065,0.0588,0.0427,0.106,137.958
699,Please Me,0.747,0.57,-6.711,0.081,0.0642,0.0832,133.992
700,Without Me,0.752,0.488,-7.05,0.0705,0.297,0.0936,136.041
701,Thotiana,0.906,0.382,-12.89,0.269,0.18,0.113,104.025
702,Youngblood,0.596,0.854,-5.114,0.463,0.0169,0.124,120.274
703,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",0.842,0.801,-4.167,0.228,0.157,0.0642,95.881
704,Beautiful (feat. Camila Cabello),0.638,0.717,-4.722,0.0337,0.346,0.105,100.027
705,I Like It,0.816,0.726,-3.998,0.129,0.099,0.372,136.048
706,Kiss and Make Up,0.675,0.729,-4.383,0.146,0.0557,0.189,99.986
707,Woman Like Me (feat. Nicki Minaj),0.754,0.854,-3.449,0.0608,0.177,0.0808,75.002
708,No Brainer,0.552,0.76,-4.706,0.342,0.0733,0.0865,135.702
709,Moorni,0.669,0.877,-3.336,0.163,0.242,0.0911,90.392
710,Kar Gayi Chull,0.827,0.737,-5.473,0.0764,0.0316,0.211,121.99
711,"Desi Girl (From ""Dostana"")",0.746,0.924,-6.057,0.0442,0.0169,0.097,136.051
712,Radha,0.804,0.748,-14.163,0.0616,0.11,0.0998,131.989
713,Proper Patola,0.77,0.824,-6.491,0.0851,0.485,0.318,172.006
714,MIA (feat. Drake),0.817,0.539,-6.349,0.0621,0.0141,0.099,97.062
715,Downtown,0.775,0.679,-4.985,0.135,0.18,0.068,166.008
716,Bom Diggy,0.793,0.777,-5.636,0.197,0.273,0.144,103.956
717,She Move It Like,0.832,0.477,-6.949,0.0481,0.00725,0.205,101.997
718,The Breakup Song,0.818,0.93,-2.982,0.247,0.33,0.658,113.988
719,"The Humma Song (From ""OK Jaanu"")",0.721,0.65,-6.95,0.136,0.0115,0.34,130.491
720,Tamma Tamma Again,0.724,0.848,-4.724,0.0522,0.0787,0.104,123.02
721,Mi Gente (feat. Beyoncé),0.759,0.716,-6.36,0.0818,0.0223,0.231,105.021
722,Congratulations,0.63,0.804,-4.183,0.0363,0.215,0.253,123.146
723,Bounce Back,0.78,0.575,-5.628,0.139,0.106,0.129,81.502
724,iSpy (feat. Lil Yachty),0.723,0.654,-6.82,0.298,0.384,0.384,149.949
725,XO Tour Llif3,0.732,0.75,-6.366,0.231,0.00264,0.109,155.096
726,Mask Off,0.833,0.434,-8.795,0.431,0.0102,0.165,150.062
727,Don't,0.765,0.356,-5.556,0.195,0.223,0.0963,96.991
728,Mine,0.71,0.789,-3.874,0.0722,0.0161,0.451,142.929
729,Call Out My Name,0.489,0.598,-4.929,0.036,0.218,0.35,134.045
730,Caroline,0.94,0.335,-10.179,0.505,0.17,0.262,120.04
731,Say It,0.546,0.529,-10.511,0.0583,0.0862,0.124,107.331
732,"Aankh Marey (From ""Simmba"")",0.796,0.978,-1.266,0.0955,0.289,0.346,129.999
733,Morni Banke,0.816,0.922,-2.963,0.149,0.178,0.373,95.006
734,"Husn Parcham (From ""Zero"")",0.737,0.887,-5.017,0.1,0.0335,0.0604,102.028
735,Thumka,0.778,0.801,-6.456,0.0758,0.0284,0.327,106.061
736,Suit Suit,0.767,0.869,-3.381,0.0908,0.14,0.221,98.208
737,Não Perco Essa,0.888,0.299,-5.336,0.102,0.38,0.113,100.059
738,Akh Lad Jaave,0.867,0.705,-3.893,0.0522,0.00452,0.0868,94.985
739,16 Shots,0.684,0.79,-4.871,0.0735,0.0271,0.0854,95.083
740,"Tu Meri (From ""Bang Bang"")",0.679,0.688,-5.522,0.0293,0.0773,0.704,127.951
741,Bom Diggy Diggy,0.782,0.827,-4.219,0.0627,0.159,0.226,104.032
742,Gallan Goodiyaan,0.83,0.858,-3.18,0.0554,0.134,0.0567,119.974
743,Daru Badnaam,0.541,0.676,-3.893,0.153,0.442,0.159,90.037
744,Ladki Badi Anjani Hai,0.637,0.774,-9.327,0.056,0.522,0.0901,121.108
745,Ek Pal Ka Jeena,0.676,0.798,-9.493,0.0475,0.0503,0.0371,103.98
746,"Tujhe Dekha To (From ""Dilwale Dulhania Le Jayenge"")",0.512,0.479,-10.765,0.0378,0.765,0.0648,97.205
747,do re mi,0.745,0.593,-6.35,0.0526,0.00522,0.123,111.002
748,Nice For What,0.7,0.909,-6.461,0.0628,0.0884,0.0778,93.469
749,Can’t Take A Joke,0.878,0.432,-9.852,0.143,0.041,0.0571,86.956
750,Starboy,0.679,0.587,-7.015,0.276,0.141,0.137,186.003
751,"Zara Sa Jhoom Loon Main (From ""Dilwale Dulhania Le Jayenge"")",0.608,0.689,-8.29,0.0834,0.697,0.337,130.654
752,Chantaje (feat. Maluma),0.852,0.773,-2.921,0.0776,0.187,0.159,102.034
753,Clique,0.704,0.569,-4.998,0.247,0.0488,0.191,109.314
754,Bad Liar,0.965,0.414,-6.408,0.0713,0.189,0.0767,121.032
755,Attention,0.774,0.626,-4.432,0.0432,0.0969,0.0848,100.041
756,Jump Out The Window,0.747,0.704,-6.743,0.0986,0.136,0.131,136.936
757,Some Way,0.742,0.704,-6.161,0.316,0.0952,0.0805,154.907
758,Controlla,0.611,0.468,-11.084,0.179,0.0781,0.101,92.092
759,m.A.A.d city,0.487,0.729,-6.815,0.271,0.0538,0.44,91.048
760,Mercy,0.563,0.496,-9.381,0.405,0.0679,0.173,140.001
761,Party Monster,0.582,0.621,-8.332,0.0793,0.188,0.299,77.555
762,Champions,0.692,0.774,-2.48,0.0876,0.0623,0.873,134.952
763,Legend,0.714,0.563,-7.574,0.0723,0.0266,0.0776,100.091
764,rockstar,0.58,0.531,-6.631,0.0776,0.128,0.143,159.786
765,Look Alive (feat. Drake),0.922,0.581,-7.495,0.27,0.00104,0.105,140.022
766,Energy,0.747,0.571,-7.916,0.478,0.38,0.534,172.104
767,my strange addiction,0.939,0.305,-10.952,0.354,0.35,0.105,100.029
768,V,0.83,0.569,-7.737,0.165,0.419,0.156,129.968
769,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",0.502,0.786,-4.378,0.317,0.255,0.65,169.021
770,First Class,0.534,0.959,-3.67,0.361,0.449,0.354,187.576
771,"Dil Chori (From ""Sonu Ke Titu Ki Sweety"")",0.765,0.89,-4.608,0.0824,0.502,0.0423,99.961
772,Kamariya,0.825,0.666,-4.847,0.0554,0.143,0.237,96.987
773,"Coca Cola (From ""Luka Chuppi"")",0.721,0.867,-3.652,0.0903,0.12,0.123,102.009
774,Tareefan,0.829,0.654,-6.26,0.0685,0.0942,0.2,98.012
775,Lalala,0.843,0.391,-7.899,0.0845,0.181,0.137,129.972
776,Girls Need Love (with Drake) - Remix,0.656,0.432,-9.481,0.217,0.443,0.132,97.022
777,Passionfruit,0.809,0.463,-11.377,0.0396,0.256,0.109,111.98
778,Unforgettable,0.726,0.769,-5.043,0.123,0.0293,0.104,97.985
779,Ko Ko Bop,0.749,0.85,-4.346,0.0468,0.0319,0.0678,145.983
780,Don't Wanna Cry,0.781,0.683,-4.258,0.0325,0.164,0.16,100.005
781,FXXK IT,0.72,0.746,-3.143,0.107,0.152,0.276,90.026
782,BERMUDA TRIANGLE (feat. Crush & DEAN),0.469,0.819,-3.469,0.306,0.0592,0.178,89.013
783,Hola Hola,0.843,0.807,-3.794,0.0632,0.0135,0.227,104.962
784,Hobgoblin,0.621,0.873,-2.888,0.103,0.0194,0.488,169.91
785,LOVE SCENARIO,0.806,0.707,-4.623,0.0307,0.331,0.294,118.011
786,BBoom BBoom,0.785,0.744,-4.249,0.0369,0.0149,0.0661,126.018
787,Hey Mama!,0.532,0.859,-4.106,0.142,0.0662,0.684,118.919
788,Eureka,0.736,0.806,-2.709,0.328,0.0298,0.0847,119.936
789,Shut Up & Groove (feat. DEAN) [From And July],0.655,0.665,-4.785,0.0358,0.0873,0.122,112.831
790,Die For You,0.586,0.525,-7.163,0.0615,0.111,0.134,133.629
791,Winter,0.678,0.575,-7.086,0.123,0.101,0.116,100.007
792,SOLO,0.751,0.642,-5.165,0.087,0.0861,0.0953,95.045
793,DDU-DU DDU-DU,0.671,0.859,-3.922,0.0833,0.0313,0.267,139.931
794,ISLAND,0.799,0.772,-4.338,0.0429,0.343,0.345,103.002
795,FAKE LOVE,0.557,0.719,-4.515,0.0372,0.00267,0.306,77.501
796,Signs,0.794,0.735,-4.204,0.054,0.108,0.112,107.374
797,"Kar Gayi Chull (From ""Kapoor & Sons (Since 1921)"")",0.827,0.737,-5.473,0.0764,0.0316,0.211,121.99
798,Naah,0.715,0.863,-2.539,0.063,0.62,0.0972,99.981
799,Baaki Baatein Peene Baad (Shots) (feat. Badshah),0.566,0.862,-6.02,0.105,0.0246,0.103,147.974
800,"Enna Sona (From ""OK Jaanu"")",0.717,0.416,-9.875,0.0303,0.635,0.0976,100.026
801,Mere Rashke Qamar,0.654,0.85,-4.568,0.157,0.038,0.184,104.859
802,Ram Chahe Leela,0.678,0.913,-2.68,0.316,0.0345,0.35,140.133
803,Janam Janam,0.301,0.581,-7.324,0.0422,0.602,0.0757,132.051
804,Chogada Tara,0.614,0.759,-3.397,0.0462,0.502,0.179,164.686
805,Ek Pal Ka Jeena,0.676,0.798,-9.493,0.0475,0.0503,0.0371,103.98
806,"Main Rang Sharbaton Ka (From ""Phata Poster Nikhla Hero"")",0.384,0.607,-7.429,0.0433,0.713,0.158,78.186
807,"Second Hand Jawaani (From ""Cocktail"")",0.809,0.831,-4.043,0.06,0.0162,0.0534,112.016
808,"Naach Meri Jaan (From ""Tubelight"")",0.627,0.939,-3.041,0.179,0.415,0.182,198.106
809,"Banno (From ""Tannu Weds Manu Returns"")",0.758,0.877,-5.047,0.0806,0.138,0.085,108.011
810,"Ghani Bawri (From ""Tanu Weds Manu Returns"")",0.854,0.788,-4.473,0.0909,0.452,0.217,102.968
811,High Heels,0.891,0.913,-4.453,0.149,0.394,0.373,130.045
812,"Manma Emotion Jaage (From ""Dilwale"")",0.762,0.822,-2.758,0.0425,0.0284,0.367,101.998
813,Ladki Badi Anjani Hai,0.637,0.774,-9.327,0.056,0.522,0.0901,121.108
814,"I Hate Luv Storys (From ""I Hate Luv Storys"")",0.747,0.81,-8.352,0.0541,0.0688,0.0592,130.012
815,"Daaru Desi (From ""Cocktail"")",0.703,0.786,-6.779,0.0483,0.198,0.101,93.987
816,Jaane Kyun,0.778,0.812,-8.561,0.046,0.0573,0.243,99.962
817,"Zehnaseeb (From ""Hasee Toh Phasee"")",0.623,0.595,-6.342,0.0331,0.363,0.353,78.029
818,"Hawayein (From ""Jab Harry Met Sejal"")",0.606,0.601,-5.576,0.0283,0.795,0.127,125.964
819,"Pinga (From ""Bajirao Mastani"")",0.644,0.84,-3.753,0.172,0.39,0.246,95.11
820,"Malhari (From ""Bajirao Mastani"")",0.507,0.932,-4.501,0.0762,0.0592,0.302,114.961
821,Muqabala Muqabala (from the film 'Hum Se Hai Muqabala'),0.872,0.553,-11.589,0.141,0.114,0.0842,119.819
822,Angreji Beat,0.851,0.998,-1.558,0.301,0.204,0.0653,119.961
823,Main Kya Karoon,0.784,0.453,-8.925,0.141,0.632,0.102,91.013
824,Mera Joota Hai Japani,0.765,0.569,-9.369,0.0287,0.341,0.0574,110.615
825,"Beedi (From ""Omkara"")",0.727,0.885,-7.073,0.0642,0.179,0.108,119.977
826,Channa Mereya,0.476,0.788,-4.821,0.0446,0.237,0.106,90.066
827,Meherbaan,0.591,0.531,-8.677,0.0472,0.629,0.499,80.971
828,"Dhating Naach (From ""Phata Poster Nikhla Hero"")",0.807,0.918,-7.331,0.167,0.279,0.0564,152.7
829,Vele,0.833,0.754,-7.555,0.0513,0.0166,0.246,108.001
830,"Rum Whisky (From ""Vicky Donor"")",0.716,0.899,-5.29,0.0485,0.0751,0.145,139.976
831,Jugni,0.614,0.759,-6.763,0.107,0.145,0.3,166.096
832,Lucky Tu Lucky Me,0.753,0.99,-3.319,0.0578,0.0195,0.116,139.99
833,Tujhe Dekha To,0.512,0.479,-10.765,0.0378,0.765,0.0648,97.205
834,Scared of the Dark (feat. XXXTENTACION),0.443,0.623,-6.717,0.0718,0.0468,0.247,79.365
835,Hide (feat. Seezyn),0.715,0.639,-5.017,0.0752,0.0622,0.157,149.996
836,Nonstop,0.909,0.405,-8.133,0.14,0.0306,0.105,154.984
837,"thank u, next",0.724,0.647,-5.642,0.0658,0.28,0.102,106.96
838,Better,0.596,0.552,-10.278,0.097,0.0765,0.104,97.949
839,Waste It On Me (feat. BTS),0.669,0.684,-4.595,0.0585,0.252,0.72,96.097
840,Kiss and Make Up,0.678,0.729,-4.188,0.137,0.0658,0.303,99.895
841,YES or YES,0.702,0.913,-2.977,0.0374,0.0514,0.166,137.982
842,La Vie en Rose,0.698,0.908,-1.211,0.0548,0.0899,0.115,115.975
843,Tempo,0.686,0.842,-4.423,0.1,0.237,0.0683,115.944
844,Forever Young,0.592,0.961,-1.807,0.096,0.0423,0.0882,109.826
845,IDOL,0.709,0.857,-3.394,0.0881,0.00219,0.103,126.038
846,As If It's Your Last,0.786,0.853,-2.687,0.0816,0.0688,0.0759,125.034
847,Haru Haru,0.687,0.914,-5.02,0.0437,0.166,0.0858,126.001
848,Simon Says,0.653,0.836,-6.018,0.238,0.218,0.0507,151.977
849,Silver Spoon,0.649,0.875,-2.88,0.0696,0.00128,0.0486,166.927
850,Go Go,0.856,0.617,-5.308,0.0841,0.171,0.0857,136.082
851,BTS Cypher 4,0.822,0.783,-4.677,0.0813,0.00515,0.0506,120.01
852,Airplane pt.2,0.769,0.817,-4.092,0.0339,0.0268,0.084,139.979
853,Pied Piper,0.583,0.712,-4.942,0.0326,0.2,0.268,94.051
854,항상 (HANGSANG),0.832,0.896,-4.673,0.233,0.159,0.247,178.998
855,Cherry Bomb,0.713,0.603,-4.896,0.287,0.000759,0.0453,78.027
856,I'm Not Sorry,0.577,0.751,-4.352,0.0356,0.000727,0.102,129.014
857,뻔하잖아 You Know (feat. Okasian),0.837,0.647,-6.725,0.0409,0.0515,0.128,120.02
858,우리가 빠지면 Party가 아니지 Ain’t No Party Like an AOMG Party,0.634,0.854,-5.057,0.191,0.0218,0.115,90.916
859,몸매 Mommae (feat. Ugly Duck),0.745,0.669,-5.362,0.242,0.218,0.104,94.089
860,Energetic,0.714,0.886,-3.076,0.0461,0.058,0.112,125.046
861,REALLY REALLY,0.765,0.769,-3.16,0.0595,0.167,0.0854,103.006
862,ㅎㄷㄷ Put’em Up,0.515,0.766,-4.913,0.0894,0.095,0.595,140.038
863,I Need U,0.486,0.88,-3.097,0.0706,0.0215,0.24,158.043
864,IV. Sweatpants,0.644,0.479,-8.352,0.177,0.169,0.639,79.929
865,King Kunta,0.884,0.657,-4.569,0.0977,0.00589,0.154,107.059
866,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",0.609,0.668,-4.284,0.0367,0.0552,0.167,80.924
867,Money Trees,0.716,0.531,-7.355,0.122,0.0703,0.224,71.994
868,Childs Play,0.745,0.473,-11.243,0.0955,0.017,0.197,80.006
869,The Way Life Goes (feat. Oh Wonder),0.703,0.757,-3.612,0.05,0.617,0.106,82.008
870,Self-Made,0.932,0.702,-3.459,0.0903,0.00304,0.267,143.001
871,Shooters,0.625,0.535,-6.813,0.0577,0.108,0.747,129.931
872,MotorSport,0.901,0.529,-4.443,0.191,0.0519,0.179,138.003
873,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,0.749,0.671,-5.151,0.0599,0.68,0.167,81.994
874,Nice For What,0.567,0.913,-6.471,0.0736,0.0934,0.114,93.35
875,Run,0.554,0.878,-3.02,0.0513,0.00146,0.0998,132.889
876,Daydream (백일몽),0.748,0.961,-6.518,0.0875,0.00512,0.175,116.037
877,Give It to Me,0.539,0.751,-3.889,0.225,0.000833,0.158,94.6
878,It's Definitely You,0.737,0.731,-3.193,0.0706,0.241,0.087,94.999
879,Change,0.364,0.849,-3.562,0.355,0.0237,0.0615,179.592
880,Euphoria,0.637,0.799,-4.519,0.0338,0.394,0.0921,104.995
881,Trivia 起 : Just Dance,0.723,0.906,-4.778,0.279,0.0907,0.0771,125.019
882,Serendipity (Full Length Edition),0.347,0.578,-7.525,0.0626,0.445,0.231,86.73
883,DNA,0.599,0.774,-4.014,0.0541,0.0223,0.0669,129.819
884,Dimple,0.612,0.844,-4.694,0.0756,0.142,0.287,134.868
885,Trivia 承 : Love,0.761,0.761,-5.721,0.0897,0.246,0.103,121.972
886,Her,0.481,0.927,-5.704,0.27,0.317,0.0583,88.931
887,Singularity,0.775,0.271,-9.131,0.092,0.554,0.112,104.001
888,FAKE LOVE,0.557,0.719,-4.515,0.0372,0.00267,0.306,77.501
889,The Truth Untold,0.57,0.422,-7.561,0.0422,0.372,0.127,113.007
890,Epiphany,0.509,0.558,-6.369,0.0276,0.29,0.131,135.879
891,I'm Fine,0.51,0.842,-2.782,0.103,0.00852,0.346,87.605
892,IDOL,0.734,0.855,-3.211,0.118,0.00481,0.123,126.035
893,Answer : Love Myself,0.569,0.793,-3.749,0.0405,0.189,0.111,108.048
894,Magic Shop,0.541,0.661,-5.838,0.0889,0.103,0.0779,149.926
895,Best Of Me,0.651,0.756,-4.388,0.0762,0.0298,0.396,121.96
896,Anpanman,0.813,0.875,-2.92,0.0918,0.0237,0.288,99.004
897,MIC Drop,0.667,0.889,-4.851,0.0918,0.00912,0.0816,169.959
898,DNA (Pedal 2 LA Mix),0.488,0.955,-3.44,0.134,0.0352,0.301,129.972
899,FAKE LOVE (Rocking Vibe Mix),0.463,0.804,-4.009,0.0391,0.0573,0.432,154.913
900,MIC Drop (Steve Aoki Remix) [Full Length Edition],0.606,0.848,-3.952,0.184,0.0114,0.206,170.01
901,Best Of Me,0.651,0.756,-4.388,0.0762,0.0298,0.396,121.96
902,Intro: Boy Meets Evil,0.573,0.89,-3.53,0.214,0.0212,0.132,130.254
903,Blood Sweat & Tears,0.583,0.885,-3.571,0.106,0.0244,0.357,92.959
904,Begin,0.566,0.844,-5.222,0.0444,0.00361,0.141,131.049
905,Lie,0.542,0.777,-5.582,0.033,0.00331,0.178,94.069
906,Stigma,0.583,0.475,-5.556,0.0846,0.148,0.139,136.034
907,First Love,0.517,0.741,-5.997,0.323,0.362,0.164,86.526
908,Reflection,0.56,0.607,-7.991,0.076,0.0135,0.2,73.995
909,MAMA,0.544,0.739,-4.818,0.232,0.000226,0.0816,185.81
910,Awake,0.357,0.498,-6.589,0.0332,0.023,0.269,142.816
911,Lost,0.547,0.84,-4.156,0.0551,0.000371,0.0562,85.001
912,BTS Cypher 4,0.817,0.797,-4.395,0.084,0.00533,0.0551,119.977
913,Am I Wrong,0.761,0.834,-4.992,0.0494,0.00125,0.0868,107.988
914,21st Century Girl,0.716,0.906,-3.539,0.0717,0.00423,0.0547,101.028
915,2! 3!,0.439,0.928,-4.096,0.233,0.0254,0.1,169.928
916,Interlude: Wings,0.638,0.851,-3.042,0.0662,0.0102,0.114,125.0
917,I Need U,0.475,0.897,-2.383,0.0736,0.0184,0.296,78.918
918,Butterfly (Prologue Mix),0.377,0.541,-6.451,0.0487,0.0446,0.0909,74.341
919,Run,0.577,0.875,-2.944,0.0445,0.00165,0.0892,132.943
920,Save Me,0.614,0.823,-3.48,0.062,0.0269,0.0783,139.948
921,Epilogue: Young Forever,0.606,0.815,-3.818,0.231,0.04,0.119,88.062
922,Dope,0.619,0.889,-3.108,0.219,0.0483,0.324,77.058
923,Boy in Luv,0.491,0.947,-2.252,0.306,0.00262,0.34,166.247
924,Spine Breaker,0.68,0.927,-1.058,0.149,0.167,0.437,93.975
925,N.O,0.594,0.914,-3.764,0.167,0.0389,0.457,146.885
926,No More Dream,0.436,0.869,-5.174,0.472,0.0124,0.494,167.766
927,Silver Spoon,0.65,0.879,-2.886,0.0731,0.00102,0.0483,166.897
928,Spring Day,0.539,0.846,-3.192,0.0354,0.0063,0.13,106.992
929,Butterfly,0.448,0.776,-4.498,0.0571,0.0149,0.12,149.806
930,Not Today,0.594,0.946,-3.408,0.126,0.00181,0.923,110.024
931,Burning Up (Fire),0.627,0.706,-3.201,0.0597,0.00227,0.122,99.93
932,We Are Bulletproof Pt.2,0.754,0.952,-5.11,0.153,0.00945,0.189,144.051
933,House of Cards (Full Length Edition),0.367,0.67,-4.485,0.0517,0.334,0.147,104.96
934,Base Line,0.909,0.644,-5.32,0.203,0.0376,0.401,94.982
935,So Far Away,0.485,0.828,-4.505,0.112,0.00927,0.325,93.723
936,So What,0.656,0.883,-4.294,0.0737,0.0238,0.0481,129.947
937,Crystal Snow,0.618,0.766,-4.507,0.0323,0.117,0.121,113.997
938,Coffee,0.656,0.798,-6.608,0.103,0.00862,0.321,92.03
939,Love Maze,0.636,0.876,-4.652,0.0617,0.0487,0.0728,149.932
940,Paradise,0.519,0.828,-5.523,0.365,0.214,0.0571,139.413
941,Intro: Singularity,0.775,0.271,-9.131,0.092,0.554,0.112,104.001
942,134340,0.664,0.688,-6.466,0.0543,0.153,0.173,106.022
943,Boy With Luv (feat. Halsey),0.645,0.862,-4.757,0.0965,0.0923,0.192,119.991
944,Black Swan,0.719,0.758,-5.167,0.0851,0.137,0.129,147.023
945,ON,0.583,0.817,-5.146,0.0987,0.118,0.338,105.936
946,forever rain,0.389,0.591,-8.437,0.0622,0.0307,0.392,138.902
947,00:00 (Zero O’Clock),0.566,0.548,-6.456,0.0579,0.0802,0.11,157.999
948,Dynamite,0.746,0.765,-4.41,0.0993,0.0112,0.0936,114.044
949,Stay Gold,0.723,0.634,-5.415,0.0542,0.0892,0.0787,129.017
950,Daechwita,0.65,0.827,-4.014,0.0599,0.0229,0.121,144.995
951,SUGA's Interlude,0.55,0.732,-6.88,0.105,0.0864,0.0425,153.836
952,Make It Right (feat. Lauv),0.584,0.685,-7.811,0.425,0.0304,0.189,97.551
953,Waste It On Me - Cheat Codes Remix,0.698,0.855,-4.595,0.13,0.0169,0.371,108.949
954,Saved,0.739,0.448,-10.28,0.138,0.189,0.118,81.044
955,Thinkin Bout You,0.721,0.339,-11.195,0.0532,0.409,0.0973,129.83
956,Ivy,0.567,0.388,-9.579,0.0384,0.782,0.248,116.362
957,Jungle,0.697,0.235,-8.651,0.0534,0.62,0.107,99.947
958,Sure Thing,0.684,0.603,-8.127,0.0989,0.0275,0.191,81.0
959,Enna Sona,0.717,0.416,-9.875,0.0303,0.635,0.0976,100.026
960,"Jeena Jeena (From ""Badlapur"")",0.677,0.318,-9.196,0.028,0.775,0.118,104.983
961,"Pani Da Rang Male (From ""Vicky Donor"")",0.679,0.622,-8.514,0.0328,0.272,0.106,98.028
962,Lahu Munh Lag Gaya,0.58,0.863,-1.675,0.0411,0.0725,0.27,146.978
963,Ang Laga De,0.553,0.556,-7.04,0.0347,0.224,0.0915,147.84
964,"Samjhawan (Unplugged by Alia Bhatt) [From ""Humpty Sharma Ki Dulhania""]",0.643,0.256,-9.758,0.0252,0.729,0.0994,94.999
965,"Khamoshiyan (From ""Khamoshiyan"")",0.527,0.521,-6.837,0.0272,0.631,0.158,143.892
966,Don't Hate Me,0.869,0.44,-9.087,0.0332,0.41,0.134,112.007
967,Hair Part,0.811,0.543,-5.766,0.0325,0.457,0.1,94.033
968,On The Subway,0.78,0.3,-10.176,0.0529,0.693,0.0986,122.026
